date,AQI,temperature_c,humidity_percent,wind_speed_kmph
2045-08-31,336,10.1,24,1.1
2045-09-01,134,24.4,84,19.5
2045-09-02,194,26.0,93,19.6
2045-09-03,230,33.1,40,5.5
2045-09-04,226,43.8,80,0.7
2045-09-05,455,22.4,74,13.1
2045-09-06,214,21.2,43,13.1
2045-09-07,351,19.8,42,18.8
2045-09-08,294,38.1,30,6.3
2045-09-09,392,11.3,66,4.2
2045-09-10,129,18.8,21,12.5
2045-09-11,371,34.0,89,11.5
2045-09-12,349,5.6,72,14.5
2045-09-13,243,16.6,30,17.8
2045-09-14,307,30.7,34,11.4
2045-09-15,191,12.4,92,3.4
2045-09-16,468,17.1,31,12.2
2045-09-17,186,24.4,55,7.8
2045-09-18,451,21.9,42,9.3
2045-09-19,280,9.2,46,19.2
2045-09-20,395,42.5,33,11.3
2045-09-21,126,6.8,73,3.4
2045-09-22,47,35.0,46,9.1
2045-09-23,356,7.9,40,5.0
2045-09-24,478,23.7,68,3.1
2045-09-25,412,12.0,81,14.4
2045-09-26,126,10.6,91,12.8
2045-09-27,30,10.0,63,10.2
2045-09-28,245,23.1,63,8.8
2045-09-29,161,25.6,80,6.8
2045-09-30,289,10.3,61,2.2
2045-10-01,154,44.2,42,6.3
2045-10-02,111,15.3,92,16.8
2045-10-03,312,23.4,20,15.8
2045-10-04,200,13.7,55,19.5
2045-10-05,88,24.8,74,13.3
2045-10-06,61,35.2,35,11.3
2045-10-07,190,25.8,37,6.3
2045-10-08,313,16.4,57,2.0
2045-10-09,135,14.9,86,12.6
2045-10-10,134,35.4,39,10.0
2045-10-11,468,9.7,38,15.3
2045-10-12,257,19.8,32,8.5
2045-10-13,217,11.1,36,19.7
2045-10-14,99,15.3,49,8.3
2045-10-15,347,11.1,62,7.0
2045-10-16,493,40.5,67,17.5
2045-10-17,319,34.3,62,8.2
2045-10-18,116,27.4,85,17.5
2045-10-19,399,14.0,72,1.0
2045-10-20,391,25.4,91,14.0
2045-10-21,85,25.8,53,1.9
2045-10-22,142,28.6,93,3.4
2045-10-23,42,7.4,91,14.2
2045-10-24,469,43.9,90,6.1
2045-10-25,47,23.6,32,4.6
2045-10-26,211,42.1,75,16.1
2045-10-27,490,5.4,78,19.0
2045-10-28,142,14.9,51,5.0
2045-10-29,258,9.2,73,6.7
2045-10-30,200,35.8,21,14.4
2045-10-31,324,17.8,56,16.4
2045-11-01,218,38.6,52,20.0
2045-11-02,455,38.3,20,5.8
2045-11-03,494,31.7,47,11.4
2045-11-04,108,31.6,36,3.1
2045-11-05,175,33.0,76,7.0
2045-11-06,436,32.0,89,1.4
2045-11-07,211,20.5,71,4.6
2045-11-08,315,32.3,63,10.4
2045-11-09,279,40.9,66,3.7
2045-11-10,383,18.3,32,17.8
2045-11-11,343,42.8,49,14.4
2045-11-12,225,5.5,85,1.0
2045-11-13,352,19.0,72,17.6
2045-11-14,100,10.3,37,19.6
2045-11-15,277,10.1,47,10.3
2045-11-16,175,37.6,23,6.6
2045-11-17,135,41.7,61,5.6
2045-11-18,292,36.1,25,2.2
2045-11-19,325,44.1,28,10.1
2045-11-20,99,13.7,39,1.5
2045-11-21,499,10.6,57,10.3
2045-11-22,222,25.8,87,5.4
2045-11-23,97,38.2,69,9.8
2045-11-24,334,6.6,79,8.7
2045-11-25,81,44.8,32,6.4
2045-11-26,399,29.1,61,9.2
2045-11-27,392,44.2,87,9.7
2045-11-28,314,19.6,44,16.8
2045-11-29,434,23.3,50,13.5
2045-11-30,363,35.1,31,8.9
2045-12-01,38,36.7,83,18.2
2045-12-02,280,14.3,80,15.2
2045-12-03,460,42.2,72,2.0
2045-12-04,361,39.7,45,3.5
2045-12-05,327,5.7,80,2.1
2045-12-06,464,10.1,29,6.7
2045-12-07,213,24.8,31,9.0
2045-12-08,208,23.4,41,10.3
2045-12-09,227,33.3,72,17.1
2045-12-10,157,8.6,40,0.9
2045-12-11,49,30.8,54,8.9
2045-12-12,440,29.7,90,8.5
2045-12-13,451,14.3,46,19.0
2045-12-14,357,26.7,79,5.2
2045-12-15,94,13.9,66,2.9
2045-12-16,211,10.9,85,3.3
2045-12-17,270,27.9,34,10.6
2045-12-18,398,44.1,43,8.1
2045-12-19,53,14.5,29,15.2
2045-12-20,413,19.2,43,6.8
2045-12-21,460,15.3,76,3.0
2045-12-22,484,15.7,53,8.0
2045-12-23,112,21.2,60,17.7
2045-12-24,499,33.1,59,8.4
2045-12-25,348,6.6,30,16.8
2045-12-26,214,43.3,20,7.7
2045-12-27,468,6.9,49,6.0
2045-12-28,345,40.3,62,15.6
2045-12-29,128,40.8,45,4.6
2045-12-30,91,26.0,72,5.0
2045-12-31,315,10.5,66,1.5
2046-01-01,51,27.6,28,4.2
2046-01-02,488,30.1,28,7.9
2046-01-03,241,39.3,20,8.3
2046-01-04,155,27.0,90,8.7
2046-01-05,442,21.4,63,9.9
2046-01-06,454,38.5,78,11.7
2046-01-07,71,44.2,75,4.2
2046-01-08,127,30.8,70,12.5
2046-01-09,478,40.0,35,7.1
2046-01-10,60,28.9,57,14.8
2046-01-11,187,32.6,30,11.4
2046-01-12,141,32.5,44,11.3
2046-01-13,431,33.2,78,13.9
2046-01-14,276,17.8,48,7.0
2046-01-15,151,28.0,59,8.9
2046-01-16,302,28.8,27,11.9
2046-01-17,323,17.6,25,8.7
2046-01-18,427,19.0,64,9.2
2046-01-19,236,35.5,72,5.8
2046-01-20,139,28.3,40,6.1
2046-01-21,469,11.0,76,14.1
2046-01-22,307,38.5,25,0.6
2046-01-23,480,40.3,82,2.4
2046-01-24,85,23.6,25,19.0
2046-01-25,404,13.4,72,4.1
2046-01-26,432,42.9,23,8.7
2046-01-27,86,40.3,28,17.1
2046-01-28,457,14.8,88,0.5
2046-01-29,320,8.8,93,18.5
2046-01-30,143,22.6,91,1.5
2046-01-31,410,32.1,23,3.8
2046-02-01,414,12.0,77,1.1
2046-02-02,337,25.5,56,10.6
2046-02-03,370,22.0,90,18.9
2046-02-04,227,40.6,25,16.9
2046-02-05,450,22.2,70,13.0
2046-02-06,350,26.4,69,4.1
2046-02-07,208,43.2,33,17.5
2046-02-08,414,17.0,30,15.2
2046-02-09,248,16.6,29,5.7
2046-02-10,306,37.0,80,16.2
2046-02-11,466,16.1,32,17.6
2046-02-12,45,38.3,53,14.1
2046-02-13,408,8.8,79,2.5
2046-02-14,90,9.5,70,19.7
2046-02-15,83,41.1,24,2.0
2046-02-16,197,26.6,93,13.3
2046-02-17,55,33.8,51,2.7
2046-02-18,365,14.0,31,18.2
2046-02-19,94,11.7,71,7.3
2046-02-20,129,38.4,32,10.5
2046-02-21,103,19.3,73,4.0
2046-02-22,221,23.2,73,11.2
2046-02-23,200,6.1,60,18.8
2046-02-24,302,20.4,67,18.1
2046-02-25,406,35.8,70,1.7
2046-02-26,216,37.9,66,7.9
2046-02-27,52,33.0,69,5.7
2046-02-28,420,32.7,65,9.9
2046-03-01,457,25.2,57,16.8
2046-03-02,210,26.5,32,14.9
2046-03-03,356,34.7,41,7.2
2046-03-04,137,14.9,21,8.0
2046-03-05,364,14.3,32,13.3
2046-03-06,191,43.0,76,4.3
2046-03-07,331,6.1,53,2.5
2046-03-08,481,10.6,38,5.2
2046-03-09,235,27.8,28,2.9
2046-03-10,107,34.5,52,7.4
2046-03-11,45,26.5,46,18.8
2046-03-12,356,19.2,64,2.8
2046-03-13,125,44.1,21,16.5
2046-03-14,176,33.2,76,10.9
2046-03-15,31,38.3,76,12.8
2046-03-16,39,6.6,35,3.8
2046-03-17,463,14.4,25,3.5
2046-03-18,154,20.0,33,3.7
2046-03-19,110,12.3,46,13.5
2046-03-20,169,7.9,57,15.1
2046-03-21,355,14.0,38,18.4
2046-03-22,179,26.3,56,8.3
2046-03-23,317,32.8,23,9.5
2046-03-24,390,36.0,77,9.7
2046-03-25,369,6.7,28,5.8
2046-03-26,158,22.1,59,6.9
2046-03-27,467,9.9,34,17.0
2046-03-28,268,22.2,23,7.2
2046-03-29,87,22.4,71,17.4
2046-03-30,227,24.9,37,6.5
2046-03-31,240,40.7,72,7.1
2046-04-01,431,37.2,78,11.4
2046-04-02,419,30.5,73,2.5
2046-04-03,74,40.4,60,18.5
2046-04-04,126,32.1,79,16.5
2046-04-05,308,37.8,23,13.6
2046-04-06,52,27.6,58,19.8
2046-04-07,439,26.0,26,0.8
2046-04-08,490,34.0,42,8.5
2046-04-09,420,5.8,82,17.2
2046-04-10,364,32.6,84,8.9
2046-04-11,73,42.4,60,0.6
2046-04-12,56,33.6,63,3.6
2046-04-13,311,6.5,64,9.0
2046-04-14,126,20.1,88,13.5
2046-04-15,492,37.4,70,3.7
2046-04-16,65,43.3,84,9.2
2046-04-17,138,19.8,73,0.7
2046-04-18,84,38.6,75,9.8
2046-04-19,221,39.6,91,18.0
2046-04-20,248,9.9,59,12.1
2046-04-21,214,38.8,77,9.1
2046-04-22,98,18.0,34,3.7
2046-04-23,346,28.7,38,4.4
2046-04-24,159,26.6,29,2.0
2046-04-25,84,31.5,35,15.0
2046-04-26,407,34.6,62,2.0
2046-04-27,126,22.6,50,8.0
2046-04-28,365,40.5,35,15.1
2046-04-29,116,37.4,47,14.4
2046-04-30,323,36.4,81,11.8
2046-05-01,148,23.3,39,11.6
2046-05-02,237,6.5,54,2.3
2046-05-03,363,24.7,78,3.9
2046-05-04,442,40.9,28,10.9
2046-05-05,183,12.6,29,7.3
2046-05-06,64,44.3,64,0.9
2046-05-07,108,37.3,34,16.1
2046-05-08,96,33.4,49,13.2
2046-05-09,372,32.1,67,6.9
2046-05-10,442,28.5,59,2.4
2046-05-11,63,33.8,93,12.0
2046-05-12,126,21.9,63,7.3
2046-05-13,198,38.8,65,5.5
2046-05-14,198,32.9,25,14.6
2046-05-15,180,35.9,43,6.9
2046-05-16,100,36.7,92,3.2
2046-05-17,32,8.7,26,9.9
2046-05-18,343,7.2,25,16.7
2046-05-19,61,37.0,52,17.1
2046-05-20,316,15.4,57,17.1
2046-05-21,111,28.3,63,8.7
2046-05-22,72,22.7,36,15.9
2046-05-23,420,5.9,50,17.1
2046-05-24,134,6.6,56,9.5
2046-05-25,30,38.1,30,6.7
2046-05-26,90,29.3,24,14.2
2046-05-27,299,26.0,83,18.1
2046-05-28,209,42.8,22,19.5
2046-05-29,253,11.9,75,6.2
2046-05-30,35,15.3,82,19.1
2046-05-31,132,35.3,57,10.2
2046-06-01,39,36.0,73,6.5
2046-06-02,100,21.2,21,19.8
2046-06-03,119,43.0,21,17.6
2046-06-04,255,42.5,31,14.0
2046-06-05,187,5.5,59,18.0
2046-06-06,257,11.9,21,13.8
2046-06-07,434,37.8,76,9.1
2046-06-08,155,18.4,66,19.0
2046-06-09,473,8.8,55,19.3
2046-06-10,238,36.4,23,6.6
2046-06-11,126,23.2,94,7.4
2046-06-12,103,24.7,43,8.0
2046-06-13,144,12.5,81,16.5
2046-06-14,220,31.4,21,15.9
2046-06-15,199,27.0,34,19.7
2046-06-16,336,13.3,94,9.6
2046-06-17,477,18.6,68,14.9
2046-06-18,233,28.9,54,17.2
2046-06-19,85,42.0,66,4.8
2046-06-20,237,41.8,43,12.6
2046-06-21,70,16.5,79,11.2
2046-06-22,61,34.4,67,15.0
2046-06-23,44,36.0,42,14.1
2046-06-24,91,37.4,31,16.3
2046-06-25,184,27.8,60,6.6
2046-06-26,313,5.4,48,4.7
2046-06-27,238,35.5,89,16.2
2046-06-28,349,9.3,70,7.5
2046-06-29,216,9.7,42,6.1
2046-06-30,471,29.2,50,7.1
2046-07-01,159,44.3,40,1.8
2046-07-02,156,14.7,43,15.6
2046-07-03,321,30.8,91,14.4
2046-07-04,143,17.1,28,11.3
2046-07-05,228,40.9,41,14.5
2046-07-06,42,28.7,23,7.8
2046-07-07,300,13.3,22,6.3
2046-07-08,118,15.5,47,17.3
2046-07-09,244,22.3,34,8.7
2046-07-10,473,9.9,27,4.3
2046-07-11,307,8.1,67,15.1
2046-07-12,476,32.2,71,7.0
2046-07-13,232,21.3,74,4.6
2046-07-14,103,34.0,56,1.0
2046-07-15,54,9.4,23,19.4
2046-07-16,130,29.4,74,9.6
2046-07-17,205,22.7,31,3.7
2046-07-18,456,7.3,38,15.3
2046-07-19,146,26.8,76,17.8
2046-07-20,195,8.3,56,10.8
2046-07-21,70,38.1,26,1.1
2046-07-22,458,30.3,74,7.6
2046-07-23,373,27.3,47,5.2
2046-07-24,453,10.3,56,12.9
2046-07-25,395,16.5,80,10.6
2046-07-26,149,24.7,94,7.4
2046-07-27,126,30.3,58,13.1
2046-07-28,174,12.3,42,11.9
2046-07-29,245,5.4,71,18.2
2046-07-30,258,18.8,30,12.1
2046-07-31,342,24.3,85,10.4
2046-08-01,159,12.4,32,16.6
2046-08-02,381,24.7,60,4.4
2046-08-03,406,18.5,68,5.2
2046-08-04,347,23.2,34,15.8
2046-08-05,166,18.9,75,9.1
2046-08-06,353,30.1,73,8.5
2046-08-07,366,6.7,50,17.8
2046-08-08,302,11.8,80,12.4
2046-08-09,146,22.3,77,16.2
2046-08-10,335,19.3,79,16.3
2046-08-11,397,20.7,72,2.8
2046-08-12,123,37.2,80,13.2
2046-08-13,197,40.5,61,19.1
2046-08-14,471,14.9,48,9.9
2046-08-15,232,38.5,46,14.8
2046-08-16,370,23.4,63,11.6
2046-08-17,178,16.0,24,4.5
2046-08-18,431,44.4,71,4.3
2046-08-19,212,38.0,72,9.0
2046-08-20,442,44.8,71,9.9
2046-08-21,181,11.7,57,10.3
2046-08-22,103,10.8,63,19.1
2046-08-23,394,25.1,72,2.5
2046-08-24,430,30.5,21,7.9
2046-08-25,303,11.8,73,10.5
2046-08-26,71,39.4,54,19.3
2046-08-27,241,26.3,65,10.3
2046-08-28,130,21.4,91,15.6
2046-08-29,74,29.1,74,15.1
2046-08-30,111,30.4,91,11.5
2046-08-31,46,6.7,30,3.0
2046-09-01,102,45.0,48,4.8
2046-09-02,43,19.6,88,5.2
2046-09-03,462,7.5,82,1.3
2046-09-04,186,39.1,66,7.9
2046-09-05,252,44.7,26,12.4
2046-09-06,161,37.7,83,3.3
2046-09-07,367,39.1,83,3.9
2046-09-08,433,30.0,31,14.3
2046-09-09,405,41.9,31,3.8
2046-09-10,405,6.4,55,3.1
2046-09-11,76,35.7,48,19.6
2046-09-12,136,31.8,30,0.8
2046-09-13,137,7.0,72,6.8
2046-09-14,294,26.8,89,1.2
2046-09-15,234,25.6,93,16.8
2046-09-16,108,32.7,66,11.9
2046-09-17,184,8.1,52,1.4
2046-09-18,300,37.2,86,12.5
2046-09-19,276,10.6,62,2.9
2046-09-20,48,21.7,37,10.2
2046-09-21,375,40.3,93,13.6
2046-09-22,465,27.4,72,3.4
2046-09-23,55,20.2,58,10.2
2046-09-24,246,6.9,91,9.4
2046-09-25,183,31.9,53,18.4
2046-09-26,183,44.5,56,19.9
2046-09-27,203,41.5,60,13.3
2046-09-28,121,33.7,68,17.2
2046-09-29,462,9.2,29,13.1
2046-09-30,367,14.6,59,17.6
2046-10-01,210,12.5,37,8.9
2046-10-02,160,19.2,44,12.4
2046-10-03,479,14.4,60,17.0
2046-10-04,327,14.8,55,18.4
2046-10-05,304,29.7,21,1.0
2046-10-06,302,17.7,93,2.5
2046-10-07,446,32.1,68,18.7
2046-10-08,105,42.9,86,11.6
2046-10-09,206,30.5,72,19.8
2046-10-10,213,35.1,38,16.0
2046-10-11,348,35.1,45,16.5
2046-10-12,160,18.2,73,8.0
2046-10-13,392,5.6,70,5.5
2046-10-14,78,7.2,44,12.2
2046-10-15,84,16.3,36,17.6
2046-10-16,183,32.6,93,14.7
2046-10-17,384,41.3,80,9.7
2046-10-18,229,43.4,65,15.2
2046-10-19,337,6.0,74,14.0
2046-10-20,385,44.6,69,18.3
2046-10-21,402,17.9,94,5.6
2046-10-22,147,38.7,30,2.8
2046-10-23,292,12.2,31,9.7
2046-10-24,75,7.5,59,7.5
2046-10-25,331,20.1,67,19.5
2046-10-26,385,39.4,75,0.6
2046-10-27,429,13.8,27,18.7
2046-10-28,437,11.2,33,19.1
2046-10-29,218,41.4,75,1.5
2046-10-30,339,42.5,73,17.8
2046-10-31,347,5.5,36,9.7
2046-11-01,158,34.1,64,15.4
2046-11-02,78,17.4,24,2.0
2046-11-03,54,20.0,22,19.1
2046-11-04,295,23.8,28,12.3
2046-11-05,147,22.1,39,18.0
2046-11-06,493,25.6,40,13.6
2046-11-07,173,28.3,52,11.0
2046-11-08,471,23.6,24,3.9
2046-11-09,229,33.1,43,4.0
2046-11-10,186,33.7,82,9.7
2046-11-11,377,22.6,45,17.5
2046-11-12,163,10.7,52,2.7
2046-11-13,429,30.6,37,20.0
2046-11-14,177,35.9,37,17.6
2046-11-15,365,30.5,57,8.2
2046-11-16,100,28.5,52,5.4
2046-11-17,262,14.2,46,18.5
2046-11-18,363,30.8,68,2.9
2046-11-19,328,18.4,69,7.3
2046-11-20,183,41.8,34,2.1
2046-11-21,119,31.1,71,19.1
2046-11-22,363,16.1,87,12.5
2046-11-23,228,23.9,38,7.1
2046-11-24,190,38.9,44,5.9
2046-11-25,55,18.4,44,9.2
2046-11-26,150,26.0,52,2.3
2046-11-27,330,32.2,79,17.8
2046-11-28,241,35.2,56,10.5
2046-11-29,92,12.0,62,14.6
2046-11-30,480,27.6,28,5.1
2046-12-01,465,41.5,33,10.3
2046-12-02,97,43.7,22,4.6
2046-12-03,282,31.2,88,16.4
2046-12-04,439,44.3,75,15.6
2046-12-05,488,27.8,45,3.4
2046-12-06,31,22.7,72,2.0
2046-12-07,427,27.1,60,16.6
2046-12-08,137,9.6,40,2.6
2046-12-09,315,21.1,58,11.2
2046-12-10,78,23.3,42,10.9
2046-12-11,169,38.9,93,4.5
2046-12-12,247,35.3,77,12.0
2046-12-13,73,29.1,88,10.3
2046-12-14,446,18.9,94,10.4
2046-12-15,298,12.5,48,7.5
2046-12-16,107,18.9,81,16.8
2046-12-17,245,32.2,72,2.1
2046-12-18,411,15.5,64,9.1
2046-12-19,127,22.1,46,5.6
2046-12-20,265,20.5,53,17.0
2046-12-21,311,35.6,33,4.9
2046-12-22,178,40.4,60,15.5
2046-12-23,441,33.0,93,12.4
2046-12-24,333,18.7,79,17.6
2046-12-25,453,22.3,61,12.1
2046-12-26,95,10.7,70,11.4
2046-12-27,263,11.7,94,16.1
2046-12-28,486,11.6,30,11.5
2046-12-29,116,10.2,54,17.0
2046-12-30,108,12.2,38,1.5
2046-12-31,234,13.1,84,10.2
2047-01-01,308,9.5,80,16.3
2047-01-02,366,30.6,66,17.0
2047-01-03,283,44.6,33,16.8
2047-01-04,333,40.2,86,12.3
2047-01-05,409,6.8,71,19.9
2047-01-06,159,21.9,51,4.0
2047-01-07,113,39.4,29,3.9
2047-01-08,305,10.4,36,1.1
2047-01-09,216,38.9,59,19.8
2047-01-10,75,28.7,87,7.3
2047-01-11,416,42.3,82,15.4
2047-01-12,212,40.0,34,1.7
2047-01-13,297,32.1,58,6.3
2047-01-14,325,31.3,76,12.7
2047-01-15,351,13.5,29,10.7
2047-01-16,129,9.7,90,4.6
2047-01-17,107,21.6,36,9.5
2047-01-18,301,12.5,36,2.6
2047-01-19,368,9.1,35,11.1
2047-01-20,191,17.1,22,2.4
2047-01-21,73,39.4,70,12.9
2047-01-22,267,5.7,65,3.5
2047-01-23,163,16.7,74,11.2
2047-01-24,490,22.0,45,3.0
2047-01-25,221,25.4,50,8.3
2047-01-26,385,12.3,91,7.4
2047-01-27,307,43.6,38,15.3
2047-01-28,47,28.2,87,13.0
2047-01-29,41,25.9,34,18.8
2047-01-30,209,5.4,77,18.5
2047-01-31,152,24.4,49,14.6
2047-02-01,275,38.5,67,15.5
2047-02-02,251,13.8,75,12.7
2047-02-03,402,19.0,61,14.0
2047-02-04,80,5.8,43,12.5
2047-02-05,100,44.1,71,6.6
2047-02-06,77,7.7,62,7.3
2047-02-07,48,40.9,53,11.7
2047-02-08,291,17.5,79,14.5
2047-02-09,113,28.5,22,8.4
2047-02-10,184,32.2,87,3.3
2047-02-11,82,10.6,30,9.5
2047-02-12,136,22.8,32,19.3
2047-02-13,386,18.0,69,4.7
2047-02-14,333,7.3,38,13.2
2047-02-15,164,38.3,63,19.7
2047-02-16,472,6.8,52,7.8
2047-02-17,98,31.1,57,17.8
2047-02-18,40,17.6,22,17.3
2047-02-19,172,12.7,84,7.1
2047-02-20,221,31.7,54,2.4
2047-02-21,416,28.0,55,4.0
2047-02-22,407,17.6,57,7.6
2047-02-23,98,25.5,58,19.2
2047-02-24,52,14.8,44,5.9
2047-02-25,210,39.5,83,18.6
2047-02-26,322,17.6,32,4.0
2047-02-27,38,14.8,87,19.4
2047-02-28,300,35.1,89,6.2
2047-03-01,416,5.7,94,12.8
2047-03-02,122,15.7,20,1.9
2047-03-03,483,20.0,91,6.3
2047-03-04,46,40.3,73,4.6
2047-03-05,183,43.0,28,0.6
2047-03-06,434,33.7,55,3.6
2047-03-07,357,24.7,56,12.1
2047-03-08,178,30.6,78,8.1
2047-03-09,406,21.6,40,14.6
2047-03-10,296,17.0,39,13.6
2047-03-11,451,43.0,20,16.1
2047-03-12,357,9.6,78,17.4
2047-03-13,135,18.9,47,16.5
2047-03-14,410,41.0,90,9.2
2047-03-15,64,33.9,75,6.5
2047-03-16,148,6.2,28,10.3
2047-03-17,43,5.9,84,10.9
2047-03-18,43,25.7,55,6.6
2047-03-19,295,24.4,53,11.0
2047-03-20,169,22.7,51,2.6
2047-03-21,323,17.1,85,5.0
2047-03-22,393,44.5,44,15.0
2047-03-23,148,15.9,70,4.1
2047-03-24,267,24.6,82,3.2
2047-03-25,63,21.2,64,6.1
2047-03-26,198,11.8,45,7.7
2047-03-27,39,13.1,40,6.9
2047-03-28,151,41.7,70,7.8
2047-03-29,430,39.3,43,3.2
2047-03-30,174,13.0,31,3.7
2047-03-31,480,40.0,30,5.1
2047-04-01,475,13.4,46,8.3
2047-04-02,252,30.1,42,7.1
2047-04-03,400,8.3,52,15.9
2047-04-04,286,40.2,57,10.7
2047-04-05,297,7.1,74,11.7
2047-04-06,388,27.2,89,11.4
2047-04-07,33,36.2,61,8.3
2047-04-08,455,9.7,48,19.6
2047-04-09,426,21.2,53,1.2
2047-04-10,383,6.7,76,4.7
2047-04-11,135,32.3,22,6.1
2047-04-12,114,17.3,25,17.7
2047-04-13,243,27.4,67,18.4
2047-04-14,150,42.3,83,17.0
2047-04-15,161,17.2,32,8.6
2047-04-16,367,6.9,55,18.3
2047-04-17,226,32.0,89,2.4
2047-04-18,48,36.5,52,13.2
2047-04-19,159,43.3,76,18.8
2047-04-20,41,11.3,74,15.2
2047-04-21,110,20.7,32,5.9
2047-04-22,359,38.8,70,14.5
2047-04-23,383,37.3,72,6.2
2047-04-24,291,30.0,55,2.7
2047-04-25,421,15.8,24,14.5
2047-04-26,154,16.4,44,4.0
2047-04-27,336,10.0,56,2.7
2047-04-28,296,41.9,38,11.3
2047-04-29,476,11.9,54,12.6
2047-04-30,470,27.9,53,1.5
2047-05-01,412,28.4,73,0.6
2047-05-02,169,19.8,65,17.7
2047-05-03,358,19.1,25,2.7
2047-05-04,31,31.7,20,11.9
2047-05-05,37,20.5,90,19.1
2047-05-06,279,15.2,53,10.5
2047-05-07,168,21.0,75,3.2
2047-05-08,153,37.3,45,8.2
2047-05-09,338,43.7,61,12.7
2047-05-10,257,30.4,57,15.4
2047-05-11,39,36.3,45,12.3
2047-05-12,498,26.3,78,1.2
2047-05-13,241,30.0,43,3.3
2047-05-14,141,44.5,40,7.8
2047-05-15,37,22.5,79,14.3
2047-05-16,321,7.7,39,11.9
2047-05-17,391,43.3,25,1.4
2047-05-18,489,36.7,86,16.0
2047-05-19,282,20.9,29,12.3
2047-05-20,43,44.3,31,17.8
2047-05-21,269,18.8,41,8.6
2047-05-22,467,19.9,81,10.1
2047-05-23,271,29.4,80,8.4
2047-05-24,498,16.0,36,14.6
2047-05-25,371,32.9,29,15.2
2047-05-26,178,11.1,31,14.6
2047-05-27,265,9.3,59,6.2
2047-05-28,335,26.4,42,12.9
2047-05-29,196,27.2,59,7.1
2047-05-30,49,9.3,93,16.8
2047-05-31,245,43.6,93,1.6
2047-06-01,372,27.9,69,1.2
2047-06-02,164,11.0,29,2.5
2047-06-03,422,17.5,23,4.4
2047-06-04,158,37.0,20,1.2
2047-06-05,439,25.9,62,1.9
2047-06-06,451,12.5,24,6.5
2047-06-07,323,9.1,53,2.4
2047-06-08,275,22.2,85,16.1
2047-06-09,218,18.5,43,1.6
2047-06-10,73,31.2,33,18.2
2047-06-11,115,42.0,60,17.5
2047-06-12,73,14.9,61,4.6
2047-06-13,359,39.2,32,1.9
2047-06-14,404,41.8,48,2.6
2047-06-15,475,41.1,84,11.4
2047-06-16,407,43.1,65,12.2
2047-06-17,419,38.7,53,6.7
2047-06-18,174,28.7,82,6.3
2047-06-19,80,21.4,23,10.9
2047-06-20,271,24.7,47,6.5
2047-06-21,323,39.9,20,18.7
2047-06-22,437,17.1,55,8.0
2047-06-23,80,11.4,32,4.8
2047-06-24,295,10.6,24,3.3
2047-06-25,149,38.1,33,12.8
2047-06-26,229,35.5,51,6.9
2047-06-27,434,24.9,69,4.2
2047-06-28,277,16.0,46,5.9
2047-06-29,99,32.1,54,6.5
2047-06-30,370,6.5,22,12.7
2047-07-01,86,27.7,23,3.9
2047-07-02,411,20.9,26,14.8
2047-07-03,68,44.1,22,6.4
2047-07-04,318,25.3,78,10.0
2047-07-05,472,27.1,93,13.3
2047-07-06,47,33.5,20,11.1
2047-07-07,469,24.4,47,13.4
2047-07-08,249,14.0,78,6.8
2047-07-09,342,26.5,72,19.3
2047-07-10,273,42.8,29,9.5
2047-07-11,381,21.4,90,6.8
2047-07-12,489,32.2,22,6.3
2047-07-13,333,44.1,26,1.3
2047-07-14,327,38.2,28,13.9
2047-07-15,312,31.4,88,5.6
2047-07-16,103,34.4,32,19.2
2047-07-17,139,42.5,59,4.6
2047-07-18,209,43.4,81,10.8
2047-07-19,455,43.8,81,14.8
2047-07-20,61,30.0,29,17.5
2047-07-21,263,20.4,30,3.6
2047-07-22,311,10.3,81,19.7
2047-07-23,54,20.4,75,18.2
2047-07-24,360,42.7,68,19.3
2047-07-25,308,40.6,35,17.1
2047-07-26,255,25.9,92,17.6
2047-07-27,86,26.5,93,12.2
2047-07-28,209,17.4,28,17.0
2047-07-29,261,23.2,52,10.9
2047-07-30,411,33.6,54,11.0
2047-07-31,372,21.1,94,11.5
2047-08-01,316,12.5,58,19.9
2047-08-02,93,26.6,44,2.5
2047-08-03,484,14.0,75,16.2
2047-08-04,261,44.0,67,5.8
2047-08-05,318,20.6,29,7.5
2047-08-06,242,41.4,60,2.1
2047-08-07,287,14.0,78,7.4
2047-08-08,47,12.6,47,19.8
2047-08-09,204,29.7,60,8.2
2047-08-10,446,36.2,85,13.6
2047-08-11,258,27.7,70,2.9
2047-08-12,255,14.2,81,18.5
2047-08-13,113,6.5,49,16.6
2047-08-14,320,29.7,59,8.0
2047-08-15,464,10.2,59,7.3
2047-08-16,399,18.7,88,8.9
2047-08-17,275,32.0,81,8.3
2047-08-18,431,8.9,34,5.5
2047-08-19,139,10.1,22,19.8
2047-08-20,283,7.5,43,16.3
2047-08-21,117,44.8,60,5.7
2047-08-22,101,20.5,82,19.6
2047-08-23,410,41.2,67,0.8
2047-08-24,59,16.7,80,9.0
2047-08-25,201,35.1,67,11.6
2047-08-26,338,13.8,66,1.2
2047-08-27,423,24.9,75,3.6
2047-08-28,372,38.0,27,5.5
2047-08-29,465,37.7,37,14.5
2047-08-30,206,36.8,42,18.8
2047-08-31,168,37.9,88,12.7
2047-09-01,223,13.5,84,11.5
2047-09-02,215,24.3,65,11.0
2047-09-03,247,24.4,85,7.3
2047-09-04,193,40.6,88,16.6
